Network,Algorithm,Sequence,NMI,Index_Higher,Iterations
network5,async_lpa,11,0.8660405889568312,0,10
network5,RC,12,0.7942433874820529,0,10
network5,louvain,12,0.5214653797092796,7,10
network5,infomap,12,0.8810783034463143,0,10
network5,greedy,12,0.2275889942589197,2,10
network5,async_lpa,12,0.8660405889568312,0,10
network5,RC,13,0.7946268596043681,0,10
network5,louvain,13,0.6288884649312064,1,10
network5,infomap,13,0.8810570416788246,3,10
network5,greedy,13,0.13775131900958196,2,10
network5,async_lpa,13,0.8660405889568312,0,10
network5,RC,14,0.8020874542904642,0,10
network5,louvain,14,0.64056376874058,6,10
network5,infomap,14,0.8810570416788246,1,10
network5,greedy,14,0.17708872764750772,2,10
network5,async_lpa,14,0.8660405889568312,0,10
network5,RC,15,0.7858744264278591,0,10
network5,louvain,15,0.6046705198916128,5,10
network5,infomap,15,0.8813429178497053,9,10
network5,greedy,15,0.23514725260419334,5,10
network5,async_lpa,15,0.8660405889568312,0,10
network5,RC,16,0.7968648783128972,0,10
network5,louvain,16,0.6391724195998385,3,10
network5,infomap,16,0.8810783034463143,1,10
network5,greedy,16,0.21672024031038392,5,10
network5,async_lpa,16,0.8660405889568312,0,10
network5,RC,17,0.7914746337053918,0,10
network5,louvain,17,0.5072612043385945,6,10
network5,infomap,17,0.8810966751278472,0,10
network5,greedy,17,0.22889370089389313,5,10
network5,async_lpa,17,0.8660405889568312,0,10
network5,RC,18,0.7899455906740902,0,10
network5,louvain,18,0.525582783605951,3,10
network5,infomap,18,0.8810687744021539,5,10
network5,greedy,18,0.09454849489034609,5,10
network5,async_lpa,18,0.8660405889568312,0,10
network5,RC,19,0.7867327638930418,0,10
network5,louvain,19,0.4280476101420268,4,10
network5,infomap,19,0.8810783034463143,0,10
network5,greedy,19,0.2190905147322749,5,10
network5,async_lpa,19,0.8660405889568312,0,10
network5,RC,0,0.7964072960901273,0,50
network5,louvain,0,0.602226637048682,20,50
network5,infomap,0,0.8810619676546892,26,50
network5,greedy,0,0.16043872557973052,1,50
network5,async_lpa,0,0.8660405889568312,0,50
network5,RC,1,0.79498822127109,0,50
network5,louvain,1,0.44532155408962454,18,50
network5,infomap,1,0.8812420571522004,15,50
network5,greedy,1,0.29124548868770034,1,50
network5,async_lpa,1,0.8660405889568312,0,50
network5,RC,2,0.7943187657262103,0,50
network5,louvain,2,0.6072268259727894,28,50
network5,infomap,2,0.8810619676546892,24,50
network5,greedy,2,0.22895660860228767,1,50
network5,async_lpa,2,0.8660405889568312,0,50
network5,RC,3,0.7916973641138408,0,50
network5,louvain,3,0.6038833280626671,24,50
network5,infomap,3,0.8812808665865408,25,50
network5,greedy,3,0.20877765153471936,1,50
network5,async_lpa,3,0.8660405889568312,0,50
network5,RC,4,0.7923330900258826,0,50
network5,louvain,4,0.6410757081714407,25,50
network5,infomap,4,0.8810619676546892,25,50
network5,greedy,4,0.16679306568391072,1,50
network5,async_lpa,4,0.8660405889568312,0,50
network5,RC,5,0.7948041248537739,0,50
network5,louvain,5,0.43328542578191576,39,50
network5,infomap,5,0.8812285413292286,27,50
network5,greedy,5,0.18662822714313365,0,50
network5,async_lpa,5,0.8660405889568312,0,50
network5,RC,6,0.7933454035694335,0,50
network5,louvain,6,0.5794915327977957,24,50
network5,infomap,6,0.8812808665865408,25,50
network5,greedy,6,0.13324840952496558,0,50
network5,async_lpa,6,0.8660405889568312,0,50
network5,RC,7,0.7986396485359304,0,50
network5,louvain,7,0.651248493816947,17,50
network5,infomap,7,0.8810721501513891,25,50
network5,greedy,7,0.23474395172905455,0,50
network5,async_lpa,7,0.8660405889568312,0,50
network5,RC,8,0.7946958074786225,0,50
network5,louvain,8,0.4562527446719613,15,50
network5,infomap,8,0.8811027113819384,24,50
network5,greedy,8,0.18193913413956853,0,50
network5,async_lpa,8,0.8660405889568312,0,50
network5,RC,9,0.7976558955354536,0,50
network5,louvain,9,0.5228301687518164,32,50
network5,infomap,9,0.8812808665865408,23,50
network5,greedy,9,0.18083586794660497,0,50
network5,async_lpa,9,0.8660405889568312,0,50
network5,RC,10,0.795459900788225,0,50
network5,louvain,10,0.5761780843988814,43,50
network5,infomap,10,0.8813139989143419,25,50
network5,greedy,10,0.14493797043602952,2,50
network5,async_lpa,10,0.8660405889568312,0,50
network5,RC,11,0.7943035699083337,0,50
network5,louvain,11,0.6128393461049315,17,50
network5,infomap,11,0.8812031693208898,25,50
network5,greedy,11,0.12237432450808915,2,50
network5,async_lpa,11,0.8660405889568312,0,50
network5,RC,12,0.7913162687128326,0,50
network5,louvain,12,0.5214653797092796,7,50
network5,infomap,12,0.8813139989143419,27,50
network5,greedy,12,0.2275889942589197,2,50
network5,async_lpa,12,0.8660405889568312,0,50
network5,RC,13,0.7943978026969938,0,50
network5,louvain,13,0.6288884649312064,1,50
network5,infomap,13,0.8812031693208898,22,50
network5,greedy,13,0.13775131900958196,2,50
network5,async_lpa,13,0.8660405889568312,0,50
network5,RC,14,0.7941944751444671,0,50
network5,louvain,14,0.459839114492696,34,50
network5,infomap,14,0.8812301240466911,27,50
network5,greedy,14,0.17708872764750772,2,50
network5,async_lpa,14,0.8660405889568312,0,50
network5,RC,15,0.7946744437906885,0,50
network5,louvain,15,0.4496708291840901,40,50
network5,infomap,15,0.8810200536235985,37,50
network5,greedy,15,0.23514725260419334,5,50
network5,async_lpa,15,0.8660405889568312,0,50
network5,RC,16,0.7941260033301247,0,50
network5,louvain,16,0.4500918106381672,29,50
network5,infomap,16,0.8813139989143419,25,50
network5,greedy,16,0.21672024031038392,5,50
network5,async_lpa,16,0.8660405889568312,0,50
network5,RC,17,0.793688061072477,0,50
network5,louvain,17,0.6527895180488995,10,50
network5,infomap,17,0.8812808665865408,25,50
network5,greedy,17,0.22889370089389313,5,50
network5,async_lpa,17,0.8660405889568312,0,50
network5,RC,18,0.795141762784147,0,50
network5,louvain,18,0.5486709545389733,15,50
network5,infomap,18,0.8812301240466911,28,50
network5,greedy,18,0.09454849489034609,5,50
network5,async_lpa,18,0.8660405889568312,0,50
network5,RC,19,0.7923239561555907,0,50
network5,louvain,19,0.6238301984745517,27,50
network5,infomap,19,0.8812301240466911,25,50
network5,greedy,19,0.2190905147322749,5,50
network5,async_lpa,19,0.8660405889568312,0,50
network5,RC,0,0.8165503820446156,0,100
network5,louvain,0,0.6064606693731478,95,100
network5,infomap,0,0.8812313352752672,71,100
network5,greedy,0,0.16043872557973052,1,100
network5,async_lpa,0,0.8707452541779032,61,100
network5,RC,1,0.8141508181206348,0,100
network5,louvain,1,0.44532155408962454,18,100
network5,infomap,1,0.8812313352752672,72,100
network5,greedy,1,0.29124548868770034,1,100
network5,async_lpa,1,0.8707452541779032,61,100
network5,RC,2,0.8156458908170041,0,100
network5,louvain,2,0.6123664667234439,81,100
network5,infomap,2,0.8811290141792703,73,100
network5,greedy,2,0.22895660860228767,1,100
network5,async_lpa,2,0.8707452541779032,61,100
network5,RC,3,0.8130257316853098,0,100
network5,louvain,3,0.5074213758415507,61,100
network5,infomap,3,0.8813772357540809,72,100
network5,greedy,3,0.20877765153471936,1,100
network5,async_lpa,3,0.8707452541779032,61,100
network5,RC,4,0.8107602249388872,0,100
network5,louvain,4,0.608167983792029,77,100
network5,infomap,4,0.8812479422942506,72,100
network5,greedy,4,0.16679306568391072,1,100
network5,async_lpa,4,0.8707452541779032,61,100
network5,RC,5,0.8144110729653764,0,100
network5,louvain,5,0.43328542578191576,39,100
network5,infomap,5,0.8812479422942506,72,100
network5,greedy,5,0.18662822714313365,0,100
network5,async_lpa,5,0.8707452541779032,61,100
network5,RC,6,0.8131781134212782,0,100
network5,louvain,6,0.644052871593828,70,100
network5,infomap,6,0.8811473433961405,72,100
network5,greedy,6,0.13324840952496558,0,100
network5,async_lpa,6,0.8707452541779032,61,100
network5,RC,7,0.8127528867543012,0,100
network5,louvain,7,0.651248493816947,17,100
network5,infomap,7,0.8812479422942506,72,100
network5,greedy,7,0.23474395172905455,0,100
network5,async_lpa,7,0.8707452541779032,61,100
network5,RC,8,0.8146695369941366,0,100
network5,louvain,8,0.4562527446719613,15,100
network5,infomap,8,0.8813772357540809,71,100
network5,greedy,8,0.18193913413956853,0,100
network5,async_lpa,8,0.8707452541779032,61,100
network5,RC,9,0.8137542662898062,0,100
network5,louvain,9,0.5312725096572474,76,100
network5,infomap,9,0.8812313352752672,72,100
network5,greedy,9,0.18083586794660497,0,100
network5,async_lpa,9,0.8707452541779032,61,100
network5,RC,10,0.8137495859125394,0,100
network5,louvain,10,0.5993316141488507,99,100
network5,infomap,10,0.8812313352752672,74,100
network5,greedy,10,0.14493797043602952,2,100
network5,async_lpa,10,0.8707452541779032,61,100
network5,RC,11,0.8156510928932597,0,100
network5,louvain,11,0.5952267347796272,53,100
network5,infomap,11,0.880933841962808,72,100
network5,greedy,11,0.12237432450808915,2,100
network5,async_lpa,11,0.8707452541779032,61,100
network5,RC,12,0.814892580013982,0,100
network5,louvain,12,0.4334708805881127,58,100
network5,infomap,12,0.8812479422942506,72,100
network5,greedy,12,0.2275889942589197,2,100
network5,async_lpa,12,0.8707452541779032,61,100
network5,RC,13,0.8147999523598013,0,100
network5,louvain,13,0.4730200278550623,60,100
network5,infomap,13,0.8813772357540809,71,100
network5,greedy,13,0.13775131900958196,2,100
network5,async_lpa,13,0.8707452541779032,61,100
network5,RC,14,0.8131832433472461,0,100
network5,louvain,14,0.459839114492696,34,100
network5,infomap,14,0.8812479422942506,72,100
network5,greedy,14,0.17708872764750772,2,100
network5,async_lpa,14,0.8707452541779032,61,100
network5,RC,15,0.8143058222969303,0,100
network5,louvain,15,0.46980618836205246,60,100
network5,infomap,15,0.8811473433961405,72,100
network5,greedy,15,0.23514725260419334,5,100
network5,async_lpa,15,0.8707452541779032,61,100
network5,RC,16,0.8123691686127589,0,100
network5,louvain,16,0.5742913260355292,76,100
network5,infomap,16,0.8811473433961405,71,100
network5,greedy,16,0.21672024031038392,5,100
network5,async_lpa,16,0.8707452541779032,61,100
network5,RC,17,0.8157822748725231,0,100
network5,louvain,17,0.49527319281072735,81,100
network5,infomap,17,0.8811473433961405,71,100
network5,greedy,17,0.22889370089389313,5,100
network5,async_lpa,17,0.8707452541779032,61,100
network5,RC,18,0.8143555958174284,0,100
network5,louvain,18,0.5486709545389733,15,100
network5,infomap,18,0.8812479422942506,71,100
network5,greedy,18,0.09454849489034609,5,100
network5,async_lpa,18,0.8707452541779032,61,100
network5,RC,19,0.8154486901175485,0,100
network5,louvain,19,0.5955325867562326,60,100
network5,infomap,19,0.8811473433961405,72,100
network5,greedy,19,0.2190905147322749,5,100
network5,async_lpa,19,0.8707452541779032,61,100
network6,RC,0,0.7990323975332919,0,10
network6,louvain,0,0.5817998547587637,9,10
network6,infomap,0,0.8805384842991778,0,10
network6,greedy,0,0.14191564210677504,1,10
network6,async_lpa,0,0.8612834293155625,0,10
network6,RC,1,0.7981087322105386,0,10
network6,louvain,1,0.5856838830303831,2,10
network6,infomap,1,0.8805384842991778,1,10
network6,greedy,1,0.23091477021023105,1,10
network6,async_lpa,1,0.8612834293155625,0,10
network6,RC,2,0.7981417533648829,0,10
network6,louvain,2,0.6616929371815692,0,10
network6,infomap,2,0.8803950591173609,1,10
network6,greedy,2,0.12422010989022558,1,10
network6,async_lpa,2,0.8612834293155625,0,10
network6,RC,3,0.7955391763433689,0,10
network6,louvain,3,0.4926752738432171,9,10
network6,infomap,3,0.8805926885466424,2,10
network6,greedy,3,0.19469761087131932,1,10
network6,async_lpa,3,0.8612834293155625,0,10
network6,RC,4,0.804084670842745,0,10
network6,louvain,4,0.6323429359144779,1,10
network6,infomap,4,0.8805926885466424,0,10
network6,greedy,4,0.11831005235498072,1,10
network6,async_lpa,4,0.8612834293155625,0,10
network6,RC,5,0.7996752061572657,0,10
network6,louvain,5,0.5330328265195654,8,10
network6,infomap,5,0.8802594126942249,0,10
network6,greedy,5,0.18373634334884992,0,10
network6,async_lpa,5,0.8612834293155625,0,10
network6,RC,6,0.795550306297128,0,10
network6,louvain,6,0.5872550309759805,4,10
network6,infomap,6,0.8803950591173609,6,10
network6,greedy,6,0.1395813833945121,0,10
network6,async_lpa,6,0.8612834293155625,0,10
network6,RC,7,0.8030795772885593,0,10
network6,louvain,7,0.5189796554717784,8,10
network6,infomap,7,0.8803921288350907,3,10
network6,greedy,7,0.21164682656243644,0,10
network6,async_lpa,7,0.8612834293155625,0,10
network6,RC,8,0.7962319793087906,0,10
network6,louvain,8,0.5646531229179175,7,10
network6,infomap,8,0.8803950591173609,2,10
network6,greedy,8,0.1146936244372709,0,10
network6,async_lpa,8,0.8612834293155625,0,10
network6,RC,9,0.7965529566461762,0,10
network6,louvain,9,0.5521621073356655,0,10
network6,infomap,9,0.8802594126942249,0,10
network6,greedy,9,0.1613457418467871,0,10
network6,async_lpa,9,0.8612834293155625,0,10
network6,RC,10,0.8045641810264985,0,10
network6,louvain,10,0.6504139386925046,4,10
network6,infomap,10,0.8802594126942249,0,10
network6,greedy,10,0.1477208336913594,2,10
network6,async_lpa,10,0.8612834293155625,0,10
network6,RC,11,0.7971346139394143,0,10
network6,louvain,11,0.4935662208977029,3,10
network6,infomap,11,0.8802594126942249,0,10
network6,greedy,11,0.18013551100996472,2,10
network6,async_lpa,11,0.8612834293155625,0,10
network6,RC,12,0.8055737824830524,0,10
network6,louvain,12,0.5062048616879488,7,10
network6,infomap,12,0.8805384842991778,0,10
network6,greedy,12,0.11795184025756567,2,10
network6,async_lpa,12,0.8612834293155625,0,10
network6,RC,13,0.793293138040808,0,10
network6,louvain,13,0.4464729695970179,1,10
network6,infomap,13,0.8803950591173609,3,10
network6,greedy,13,0.18012596232738035,2,10
network6,async_lpa,13,0.8612834293155625,0,10
network6,RC,14,0.7915306362751309,0,10
network6,louvain,14,0.541314389746058,6,10
network6,infomap,14,0.8802594126942249,1,10
network6,greedy,14,0.18871690001125085,2,10
network6,async_lpa,14,0.8612834293155625,0,10
network6,RC,15,0.797791951662785,0,10
network6,louvain,15,0.5374812732041799,5,10
network6,infomap,15,0.880360876323924,9,10
network6,greedy,15,0.12659893027905555,5,10
network6,async_lpa,15,0.8612834293155625,0,10
network6,RC,16,0.7955127374345393,0,10
network6,louvain,16,0.6322231425462381,3,10
network6,infomap,16,0.8805926885466424,1,10
network6,greedy,16,0.1929960457191299,5,10
network6,async_lpa,16,0.8612834293155625,0,10
network6,RC,17,0.8046153707900826,0,10
network6,louvain,17,0.6267799694273276,6,10
network6,infomap,17,0.8802594126942249,0,10
network6,greedy,17,0.22568587785752273,5,10
network6,async_lpa,17,0.8612834293155625,0,10
network6,RC,18,0.7988075765386852,0,10
network6,louvain,18,0.5346642515266347,3,10
network6,infomap,18,0.8804238216388265,5,10
network6,greedy,18,0.13727918906465217,5,10
network6,async_lpa,18,0.8612834293155625,0,10
network6,RC,19,0.7955205847604476,0,10
network6,louvain,19,0.6569819258902747,4,10
network6,infomap,19,0.8802594126942249,0,10
network6,greedy,19,0.23569095073916074,5,10
network6,async_lpa,19,0.8612834293155625,0,10
network6,RC,0,0.7999085450483064,0,50
network6,louvain,0,0.5282126472100732,20,50
network6,infomap,0,0.8806091813580582,26,50
network6,greedy,0,0.14191564210677504,1,50
network6,async_lpa,0,0.8612834293155625,0,50
network6,RC,1,0.8020688268521583,0,50
network6,louvain,1,0.6577032204856937,18,50
network6,infomap,1,0.8804231492124757,15,50
network6,greedy,1,0.23091477021023105,1,50
network6,async_lpa,1,0.8612834293155625,0,50
network6,RC,2,0.799487776139691,0,50
network6,louvain,2,0.43218783123384164,28,50
network6,infomap,2,0.8804389508923695,24,50
network6,greedy,2,0.12422010989022558,1,50
network6,async_lpa,2,0.8612834293155625,0,50
network6,RC,3,0.8052145574962988,0,50
network6,louvain,3,0.6410293411513709,24,50
network6,infomap,3,0.8805338563697895,25,50
network6,greedy,3,0.19469761087131932,1,50
network6,async_lpa,3,0.8612834293155625,0,50
network6,RC,4,0.8054286356024188,0,50
network6,louvain,4,0.5657584579502654,25,50
network6,infomap,4,0.880546356240317,25,50
network6,greedy,4,0.11831005235498072,1,50
network6,async_lpa,4,0.8612834293155625,0,50
network6,RC,5,0.8008687207994187,0,50
network6,louvain,5,0.544412928088141,39,50
network6,infomap,5,0.8803800475236158,27,50
network6,greedy,5,0.18373634334884992,0,50
network6,async_lpa,5,0.8612834293155625,0,50
network6,RC,6,0.8045403609507321,0,50
network6,louvain,6,0.6470252286579958,24,50
network6,infomap,6,0.8805338563697895,25,50
network6,greedy,6,0.1395813833945121,0,50
network6,async_lpa,6,0.8612834293155625,0,50
network6,RC,7,0.8038745287426854,0,50
network6,louvain,7,0.6469168143023974,17,50
network6,infomap,7,0.8801709042088147,25,50
network6,greedy,7,0.21164682656243644,0,50
network6,async_lpa,7,0.8612834293155625,0,50
network6,RC,8,0.8028264546315247,0,50
network6,louvain,8,0.6091900974794129,15,50
network6,infomap,8,0.8803800475236158,24,50
network6,greedy,8,0.1146936244372709,0,50
network6,async_lpa,8,0.8612834293155625,0,50
network6,RC,9,0.8041613803727847,0,50
network6,louvain,9,0.5511806066634831,32,50
network6,infomap,9,0.8801709042088147,23,50
network6,greedy,9,0.1613457418467871,0,50
network6,async_lpa,9,0.8612834293155625,0,50
network6,RC,10,0.8058919217563253,0,50
network6,louvain,10,0.5515889707849917,43,50
network6,infomap,10,0.8803800475236158,25,50
network6,greedy,10,0.1477208336913594,2,50
network6,async_lpa,10,0.8612834293155625,0,50
network6,RC,11,0.8009611222224501,0,50
network6,louvain,11,0.44755946506813976,17,50
network6,infomap,11,0.8802866067714893,25,50
network6,greedy,11,0.18013551100996472,2,50
network6,async_lpa,11,0.8612834293155625,0,50
network6,RC,12,0.8038923802007134,0,50
network6,louvain,12,0.5062048616879488,7,50
network6,infomap,12,0.8806091813580582,27,50
network6,greedy,12,0.11795184025756567,2,50
network6,async_lpa,12,0.8612834293155625,0,50
network6,RC,13,0.8029354064653625,0,50
network6,louvain,13,0.4464729695970179,1,50
network6,infomap,13,0.8805338563697895,22,50
network6,greedy,13,0.18012596232738035,2,50
network6,async_lpa,13,0.8612834293155625,0,50
network6,RC,14,0.8012370498435845,0,50
network6,louvain,14,0.48334509057732267,34,50
network6,infomap,14,0.8806091813580582,27,50
network6,greedy,14,0.18871690001125085,2,50
network6,async_lpa,14,0.8612834293155625,0,50
network6,RC,15,0.8041217728651704,0,50
network6,louvain,15,0.6427896248950543,40,50
network6,infomap,15,0.8803166895348226,37,50
network6,greedy,15,0.12659893027905555,5,50
network6,async_lpa,15,0.8612834293155625,0,50
network6,RC,16,0.8030289532012755,0,50
network6,louvain,16,0.5995032687720615,29,50
network6,infomap,16,0.8805338563697895,25,50
network6,greedy,16,0.1929960457191299,5,50
network6,async_lpa,16,0.8612834293155625,0,50
network6,RC,17,0.8062723061157562,0,50
network6,louvain,17,0.5473021513610763,10,50
network6,infomap,17,0.880546356240317,25,50
network6,greedy,17,0.22568587785752273,5,50
network6,async_lpa,17,0.8612834293155625,0,50
network6,RC,18,0.8006097768186423,0,50
network6,louvain,18,0.5056682149726124,15,50
network6,infomap,18,0.8803973235018108,28,50
network6,greedy,18,0.13727918906465217,5,50
network6,async_lpa,18,0.8612834293155625,0,50
network6,RC,19,0.8031624758218548,0,50
network6,louvain,19,0.6149769836624751,27,50
network6,infomap,19,0.8805338563697895,25,50
network6,greedy,19,0.23569095073916074,5,50
network6,async_lpa,19,0.8612834293155625,0,50
network6,RC,0,0.8223790445983731,0,100
network6,louvain,0,0.6031230715491411,95,100
network6,infomap,0,0.8803929147246359,71,100
network6,greedy,0,0.14191564210677504,1,100
network6,async_lpa,0,0.8650125352130983,61,100
network6,RC,1,0.8207996102105027,0,100
network6,louvain,1,0.6577032204856937,18,100
network6,infomap,1,0.8803929147246359,72,100
network6,greedy,1,0.23091477021023105,1,100
network6,async_lpa,1,0.8650125352130983,61,100
network6,RC,2,0.8229693625300749,0,100
network6,louvain,2,0.5158163520708695,81,100
network6,infomap,2,0.8803929147246359,73,100
network6,greedy,2,0.12422010989022558,1,100
network6,async_lpa,2,0.8650125352130983,61,100
network6,RC,3,0.8241543435282243,0,100
network6,louvain,3,0.630276215331316,61,100
network6,infomap,3,0.8803929147246359,72,100
network6,greedy,3,0.19469761087131932,1,100
network6,async_lpa,3,0.8650125352130983,61,100
network6,RC,4,0.8239785314128727,0,100
network6,louvain,4,0.6191585268175717,77,100
network6,infomap,4,0.8803929147246359,72,100
network6,greedy,4,0.11831005235498072,1,100
network6,async_lpa,4,0.8650125352130983,61,100
network6,RC,5,0.8215814395959303,0,100
network6,louvain,5,0.544412928088141,39,100
network6,infomap,5,0.8803929147246359,72,100
network6,greedy,5,0.18373634334884992,0,100
network6,async_lpa,5,0.8650125352130983,61,100
network6,RC,6,0.8241152990202635,0,100
network6,louvain,6,0.6574366733563682,70,100
network6,infomap,6,0.8804175152103598,72,100
network6,greedy,6,0.1395813833945121,0,100
network6,async_lpa,6,0.8650125352130983,61,100
network6,RC,7,0.823418391433961,0,100
network6,louvain,7,0.6469168143023974,17,100
network6,infomap,7,0.8803929147246359,72,100
network6,greedy,7,0.21164682656243644,0,100
network6,async_lpa,7,0.8650125352130983,61,100
network6,RC,8,0.8225090529398761,0,100
network6,louvain,8,0.6091900974794129,15,100
network6,infomap,8,0.8804838133933757,71,100
network6,greedy,8,0.1146936244372709,0,100
network6,async_lpa,8,0.8650125352130983,61,100
network6,RC,9,0.8241918725019504,0,100
network6,louvain,9,0.5307315938221263,76,100
network6,infomap,9,0.8803217626732792,72,100
network6,greedy,9,0.1613457418467871,0,100
network6,async_lpa,9,0.8650125352130983,61,100
network6,RC,10,0.8218017349803917,0,100
network6,louvain,10,0.5411024424811621,99,100
network6,infomap,10,0.8801969941879964,74,100
network6,greedy,10,0.1477208336913594,2,100
network6,async_lpa,10,0.8650125352130983,61,100
network6,RC,11,0.8209646652356495,0,100
network6,louvain,11,0.6515802890995107,53,100
network6,infomap,11,0.8803929147246359,72,100
network6,greedy,11,0.18013551100996472,2,100
network6,async_lpa,11,0.8650125352130983,61,100
network6,RC,12,0.8224116032111513,0,100
network6,louvain,12,0.6529400395096127,58,100
network6,infomap,12,0.8804175152103598,72,100
network6,greedy,12,0.11795184025756567,2,100
network6,async_lpa,12,0.8650125352130983,61,100
network6,RC,13,0.8206821827340997,0,100
network6,louvain,13,0.6644594773810412,60,100
network6,infomap,13,0.8806230722467113,71,100
network6,greedy,13,0.18012596232738035,2,100
network6,async_lpa,13,0.8650125352130983,61,100
network6,RC,14,0.8214359253495312,0,100
network6,louvain,14,0.48334509057732267,34,100
network6,infomap,14,0.8803929147246359,72,100
network6,greedy,14,0.18871690001125085,2,100
network6,async_lpa,14,0.8650125352130983,61,100
network6,RC,15,0.8231949062672722,0,100
network6,louvain,15,0.5534276421729407,60,100
network6,infomap,15,0.8803929147246359,72,100
network6,greedy,15,0.12659893027905555,5,100
network6,async_lpa,15,0.8650125352130983,61,100
network6,RC,16,0.8241189045101429,0,100
network6,louvain,16,0.656737231694263,76,100
network6,infomap,16,0.8803217626732792,71,100
network6,greedy,16,0.1929960457191299,5,100
network6,async_lpa,16,0.8650125352130983,61,100
network6,RC,17,0.8240204939427003,0,100
network6,louvain,17,0.5261346815468586,81,100
network6,infomap,17,0.8803217626732792,71,100
network6,greedy,17,0.22568587785752273,5,100
network6,async_lpa,17,0.8650125352130983,61,100
network6,RC,18,0.8223833524104981,0,100
network6,louvain,18,0.5056682149726124,15,100
network6,infomap,18,0.8803217626732792,71,100
network6,greedy,18,0.13727918906465217,5,100
network6,async_lpa,18,0.8650125352130983,61,100
network6,RC,19,0.8219396595098771,0,100
network6,louvain,19,0.6011709447483703,60,100
network6,infomap,19,0.8803217626732792,72,100
network6,greedy,19,0.23569095073916074,5,100
network6,async_lpa,19,0.8650125352130983,61,100
network7,RC,0,0.7983616875552016,0,10
network7,louvain,0,0.5604698453746783,9,10
network7,infomap,0,0.8805913543349897,0,10
network7,greedy,0,0.13570700341552855,1,10
network7,async_lpa,0,0.8700809349850561,0,10
network7,RC,1,0.7967208191047944,0,10
network7,louvain,1,0.5976470283447838,2,10
network7,infomap,1,0.8809038433977716,1,10
network7,greedy,1,0.2062258229330523,1,10
network7,async_lpa,1,0.8700809349850561,0,10
network7,RC,2,0.8100092640349206,0,10
network7,louvain,2,0.5769894213793884,0,10
network7,infomap,2,0.8809638093352814,1,10
network7,greedy,2,0.08846043962364139,1,10
network7,async_lpa,2,0.8700809349850561,0,10
network7,RC,3,0.8020235960018925,0,10
network7,louvain,3,0.6592765244031467,9,10
network7,infomap,3,0.8809038433977716,2,10
network7,greedy,3,0.10116129385066287,1,10
network7,async_lpa,3,0.8700809349850561,0,10
network7,RC,4,0.8011984371235626,0,10
network7,louvain,4,0.602774903860976,1,10
network7,infomap,4,0.8805913543349897,0,10
network7,greedy,4,0.10750598381726395,1,10
network7,async_lpa,4,0.8700809349850561,0,10
network7,RC,5,0.8005939950141152,0,10
network7,louvain,5,0.6661083399759121,8,10
network7,infomap,5,0.8805088633263024,0,10
network7,greedy,5,0.1067638554280797,0,10
network7,async_lpa,5,0.8700809349850561,0,10
network7,RC,6,0.8044453456529701,0,10
network7,louvain,6,0.6555573403117584,4,10
network7,infomap,6,0.8807403218423744,6,10
network7,greedy,6,0.13692566665018915,0,10
network7,async_lpa,6,0.8700809349850561,0,10
network7,RC,7,0.8007706401358319,0,10
network7,louvain,7,0.4715087562485177,8,10
network7,infomap,7,0.8810329145956506,3,10
network7,greedy,7,0.12770472927315477,0,10
network7,async_lpa,7,0.8700809349850561,0,10
network7,RC,8,0.7964625349735864,0,10
network7,louvain,8,0.5361405485719332,7,10
network7,infomap,8,0.8805088633263024,2,10
network7,greedy,8,0.09698886264414248,0,10
network7,async_lpa,8,0.8700809349850561,0,10
network7,RC,9,0.801168091732992,0,10
network7,louvain,9,0.6417707947622693,0,10
network7,infomap,9,0.8805088633263024,0,10
network7,greedy,9,0.08881646916249908,0,10
network7,async_lpa,9,0.8700809349850561,0,10
network7,RC,10,0.8001747876202719,0,10
network7,louvain,10,0.6422778689426849,4,10
network7,infomap,10,0.8809038433977716,0,10
network7,greedy,10,0.11682467553980434,2,10
network7,async_lpa,10,0.8700809349850561,0,10
network7,RC,11,0.8082951391246731,0,10
network7,louvain,11,0.6288231052435715,3,10
network7,infomap,11,0.8805913543349897,0,10
network7,greedy,11,0.07929039643284026,2,10
network7,async_lpa,11,0.8700809349850561,0,10
network7,RC,12,0.7970998610845755,0,10
network7,louvain,12,0.6203762191666871,7,10
network7,infomap,12,0.8805913543349897,0,10
network7,greedy,12,0.09782174270510186,2,10
network7,async_lpa,12,0.8700809349850561,0,10
network7,RC,13,0.797638549465009,0,10
network7,louvain,13,0.5609173646519859,1,10
network7,infomap,13,0.880623746323576,3,10
network7,greedy,13,0.09752301242475574,2,10
network7,async_lpa,13,0.8700809349850561,0,10
network7,RC,14,0.8036481627925707,0,10
network7,louvain,14,0.6728165876101759,6,10
network7,infomap,14,0.880623746323576,1,10
network7,greedy,14,0.08904672989792177,2,10
network7,async_lpa,14,0.8700809349850561,0,10
network7,RC,15,0.7954972798613651,0,10
network7,louvain,15,0.534495232299899,5,10
network7,infomap,15,0.8807305222110602,9,10
network7,greedy,15,0.07590930342768214,5,10
network7,async_lpa,15,0.8700809349850561,0,10
network7,RC,16,0.8021439391977754,0,10
network7,louvain,16,0.6675580748921429,3,10
network7,infomap,16,0.8805913543349897,1,10
network7,greedy,16,0.1418984474693472,5,10
network7,async_lpa,16,0.8700809349850561,0,10
network7,RC,17,0.7987435216279193,0,10
network7,louvain,17,0.4940195112061366,6,10
network7,infomap,17,0.8809038433977716,0,10
network7,greedy,17,0.14727301543875987,5,10
