Network,Algorithm,Sequence,NMI,Index_Higher,Iterations
network5,infomap,8,0.8676722136728423,9,10
network5,greedy,8,0.8235529949799184,4,10
network5,async_lpa,8,0.8267488352633816,3,10
network5,RC,9,0.8790302704758459,0,10
network5,louvain,9,0.851814085121222,4,10
network5,infomap,9,0.8684535529365838,2,10
network5,greedy,9,0.8235481833656263,6,10
network5,async_lpa,9,0.8267488352633816,3,10
network5,RC,10,0.8780415463809802,0,10
network5,louvain,10,0.8689162162289426,3,10
network5,infomap,10,0.8689088988269068,4,10
network5,greedy,10,0.8159780060786062,6,10
network5,async_lpa,10,0.8267488352633816,3,10
network5,RC,11,0.8771158379213356,0,10
network5,louvain,11,0.8695859445323311,3,10
network5,infomap,11,0.8689088988269068,8,10
network5,greedy,11,0.8240792155648385,7,10
network5,async_lpa,11,0.8267488352633816,3,10
network5,RC,12,0.8790714505413462,0,10
network5,louvain,12,0.8689162162289426,3,10
network5,infomap,12,0.8684535529365838,7,10
network5,greedy,12,0.8218300301274947,0,10
network5,async_lpa,12,0.8267488352633816,3,10
network5,RC,13,0.8774271206250522,0,10
network5,louvain,13,0.8675950817349753,4,10
network5,infomap,13,0.8676611610387875,6,10
network5,greedy,13,0.8228420554657468,1,10
network5,async_lpa,13,0.8267488352633816,3,10
network5,RC,14,0.8779753727962399,0,10
network5,louvain,14,0.8685118733288296,9,10
network5,infomap,14,0.8667413943678289,7,10
network5,greedy,14,0.8235481833656263,0,10
network5,async_lpa,14,0.8267488352633816,3,10
network5,RC,15,0.8779339721409843,0,10
network5,louvain,15,0.8675950817349753,4,10
network5,infomap,15,0.867221549905028,7,10
network5,greedy,15,0.8228420554657468,2,10
network5,async_lpa,15,0.8267488352633816,3,10
network5,RC,16,0.8758079902355124,0,10
network5,louvain,16,0.868797355552991,4,10
network5,infomap,16,0.8683733756488193,8,10
network5,greedy,16,0.8219378913044529,5,10
network5,async_lpa,16,0.8267488352633816,3,10
network5,RC,17,0.8801315529463257,0,10
network5,louvain,17,0.8517452504802263,2,10
network5,infomap,17,0.8675864621469143,4,10
network5,greedy,17,0.8219956484388342,5,10
network5,async_lpa,17,0.8267488352633816,3,10
network5,RC,18,0.8771158379213356,0,10
network5,louvain,18,0.8695859445323311,3,10
network5,infomap,18,0.8689088988269068,9,10
network5,greedy,18,0.8240792155648385,2,10
network5,async_lpa,18,0.8267488352633816,3,10
network5,RC,19,0.8803835744858846,0,10
network5,louvain,19,0.8696355165096371,5,10
network5,infomap,19,0.8667413943678289,4,10
network5,greedy,19,0.8217563308340581,3,10
network5,async_lpa,19,0.8267488352633816,3,10
network5,RC,0,0.8751635732998618,0,100
network5,louvain,0,0.8682308557273686,69,100
network5,infomap,0,0.8678323043498147,22,100
network5,greedy,0,0.8218300301274947,37,100
network5,async_lpa,0,0.8638923667727642,24,100
network5,RC,1,0.8751635732998618,0,100
network5,louvain,1,0.8526175234207942,39,100
network5,infomap,1,0.8683764444609234,24,100
network5,greedy,1,0.821802231101185,37,100
network5,async_lpa,1,0.8638923667727642,24,100
network5,RC,2,0.8741596027963532,0,100
network5,louvain,2,0.8677628554704521,20,100
network5,infomap,2,0.867221549905028,19,100
network5,greedy,2,0.8159780060786062,23,100
network5,async_lpa,2,0.8638923667727642,24,100
network5,RC,3,0.8751635732998618,0,100
network5,louvain,3,0.868953439988169,28,100
network5,infomap,3,0.8676722136728423,20,100
network5,greedy,3,0.8241821613301897,25,100
network5,async_lpa,3,0.8638923667727642,24,100
network5,RC,4,0.8740731581834295,0,100
network5,louvain,4,0.8697566184067256,79,100
network5,infomap,4,0.8677867272929672,18,100
network5,greedy,4,0.8219956484388342,48,100
network5,async_lpa,4,0.8638923667727642,24,100
network5,RC,5,0.8741596027963532,0,100
network5,louvain,5,0.8689162162289426,27,100
network5,infomap,5,0.8680461294696322,19,100
network5,greedy,5,0.8235481833656263,59,100
network5,async_lpa,5,0.8638923667727642,24,100
network5,RC,6,0.8741596027963532,0,100
network5,louvain,6,0.8674950111939865,84,100
network5,infomap,6,0.867221549905028,18,100
network5,greedy,6,0.8218300301274947,99,100
network5,async_lpa,6,0.8638923667727642,24,100
network5,RC,7,0.8741596027963532,0,100
network5,louvain,7,0.8522132507371429,69,100
network5,infomap,7,0.8678323043498147,23,100
network5,greedy,7,0.8159780060786062,4,100
network5,async_lpa,7,0.8638923667727642,24,100
network5,RC,8,0.8741596027963532,0,100
network5,louvain,8,0.8687221183241866,29,100
network5,infomap,8,0.8671981653535076,16,100
network5,greedy,8,0.8180490238447816,36,100
network5,async_lpa,8,0.8638923667727642,24,100
network5,RC,9,0.8741596027963532,0,100
network5,louvain,9,0.8696231682915577,28,100
network5,infomap,9,0.8679747093046611,14,100
network5,greedy,9,0.8159780060786062,57,100
network5,async_lpa,9,0.8638923667727642,24,100
network5,RC,10,0.8741596027963532,0,100
network5,louvain,10,0.8677292377042904,41,100
network5,infomap,10,0.8685457313700219,15,100
network5,greedy,10,0.8218300301274947,59,100
network5,async_lpa,10,0.8638923667727642,24,100
network5,RC,11,0.8751635732998618,0,100
network5,louvain,11,0.8682308557273686,69,100
network5,infomap,11,0.8677867272929672,18,100
network5,greedy,11,0.821802231101185,30,100
network5,async_lpa,11,0.8638923667727642,24,100
network5,RC,12,0.8741596027963532,0,100
network5,louvain,12,0.8682308557273686,69,100
network5,infomap,12,0.8680461294696322,17,100
network5,greedy,12,0.8240792155648385,33,100
network5,async_lpa,12,0.8638923667727642,24,100
network5,RC,13,0.8741596027963532,0,100
network5,louvain,13,0.8689162162289426,27,100
network5,infomap,13,0.8683507659891737,17,100
network5,greedy,13,0.8219956484388342,13,100
network5,async_lpa,13,0.8638923667727642,24,100
network5,RC,14,0.8751635732998618,0,100
network5,louvain,14,0.8689162162289426,23,100
network5,infomap,14,0.8671981653535076,14,100
network5,greedy,14,0.8219956484388342,61,100
network5,async_lpa,14,0.8638923667727642,24,100
network5,RC,15,0.8741596027963532,0,100
network5,louvain,15,0.8687221183241866,29,100
network5,infomap,15,0.8674395659357711,20,100
network5,greedy,15,0.8218300301274947,73,100
network5,async_lpa,15,0.8638923667727642,24,100
network5,RC,16,0.8741596027963532,0,100
network5,louvain,16,0.8682308557273686,69,100
network5,infomap,16,0.8685457313700219,18,100
network5,greedy,16,0.8159780060786062,63,100
network5,async_lpa,16,0.8638923667727642,24,100
network5,RC,17,0.8741596027963532,0,100
network5,louvain,17,0.8522132507371429,69,100
network5,infomap,17,0.8676722136728423,23,100
network5,greedy,17,0.8240792155648385,35,100
network5,async_lpa,17,0.8638923667727642,24,100
network5,RC,18,0.8751635732998618,0,100
network5,louvain,18,0.8682308557273686,69,100
network5,infomap,18,0.8685457313700219,15,100
network5,greedy,18,0.8158423866193322,13,100
network5,async_lpa,18,0.8638923667727642,24,100
network5,RC,19,0.8741596027963532,0,100
network5,louvain,19,0.8682308557273686,69,100
network5,infomap,19,0.8689088988269068,17,100
network5,greedy,19,0.8219275387589882,31,100
network5,async_lpa,19,0.8638923667727642,24,100
network5,RC,0,0.8748037056273807,0,1000
network5,louvain,0,0.8524366690574955,513,1000
network5,infomap,0,0.8676499359779607,425,1000
network5,greedy,0,0.8218300301274947,37,1000
network5,async_lpa,0,0.8347170207043615,115,1000
network5,RC,1,0.8748037056273807,0,1000
network5,louvain,1,0.8688586169478341,513,1000
network5,infomap,1,0.8682513269560057,425,1000
network5,greedy,1,0.821802231101185,37,1000
network5,async_lpa,1,0.8347170207043615,115,1000
network5,RC,2,0.8748037056273807,0,1000
network5,louvain,2,0.8693918466275753,962,1000
network5,infomap,2,0.8684531155972001,425,1000
network5,greedy,2,0.8159780060786062,23,1000
network5,async_lpa,2,0.8347170207043615,115,1000
network5,RC,3,0.8748037056273807,0,1000
network5,louvain,3,0.8696231682915577,633,1000
network5,infomap,3,0.8674210391497899,426,1000
network5,greedy,3,0.8241821613301897,25,1000
network5,async_lpa,3,0.8347170207043615,115,1000
network5,RC,4,0.8748037056273807,0,1000
network5,louvain,4,0.8693030992436006,823,1000
network5,infomap,4,0.867656821100308,425,1000
network5,greedy,4,0.8219956484388342,48,1000
network5,async_lpa,4,0.8347170207043615,115,1000
network5,RC,5,0.8748037056273807,0,1000
network5,louvain,5,0.868454274047721,513,1000
network5,infomap,5,0.8677037656889731,426,1000
network5,greedy,5,0.8235481833656263,59,1000
network5,async_lpa,5,0.8347170207043615,115,1000
network5,RC,6,0.8748037056273807,0,1000
network5,louvain,6,0.868953439988169,633,1000
network5,infomap,6,0.867656821100308,401,1000
network5,greedy,6,0.8241821613301897,126,1000
network5,async_lpa,6,0.8347170207043615,115,1000
network5,RC,7,0.8748037056273807,0,1000
network5,louvain,7,0.8689162162289426,609,1000
network5,infomap,7,0.867656821100308,424,1000
network5,greedy,7,0.8216999259262106,168,1000
network5,async_lpa,7,0.8347170207043615,115,1000
network5,RC,8,0.8748037056273807,0,1000
network5,louvain,8,0.8691816016322182,946,1000
network5,infomap,8,0.8676499359779607,425,1000
network5,greedy,8,0.8180490238447816,36,1000
network5,async_lpa,8,0.8347170207043615,115,1000
network5,RC,9,0.8748037056273807,0,1000
network5,louvain,9,0.8692064095203894,779,1000
network5,infomap,9,0.8676499359779607,425,1000
network5,greedy,9,0.8159780060786062,57,1000
network5,async_lpa,9,0.8347170207043615,115,1000
network5,RC,10,0.8748037056273807,0,1000
network5,louvain,10,0.8694454205463824,161,1000
network5,infomap,10,0.8674210391497899,426,1000
network5,greedy,10,0.8240792155648385,150,1000
network5,async_lpa,10,0.8347170207043615,115,1000
network5,RC,11,0.8748037056273807,0,1000
network5,louvain,11,0.8517871433287515,823,1000
network5,infomap,11,0.8674210391497899,425,1000
network5,greedy,11,0.8107750494710693,147,1000
network5,async_lpa,11,0.8347170207043615,115,1000
network5,RC,12,0.8748037056273807,0,1000
network5,louvain,12,0.8528418329430865,392,1000
network5,infomap,12,0.8677884819888599,406,1000
network5,greedy,12,0.8240792155648385,33,1000
network5,async_lpa,12,0.8347170207043615,115,1000
network5,RC,13,0.8748037056273807,0,1000
network5,louvain,13,0.868454274047721,513,1000
network5,infomap,13,0.8676499359779607,426,1000
network5,greedy,13,0.8228420554657468,250,1000
network5,async_lpa,13,0.8347170207043615,115,1000
network5,RC,14,0.8748037056273807,0,1000
network5,louvain,14,0.8521759567614546,609,1000
network5,infomap,14,0.8677037656889731,425,1000
network5,greedy,14,0.8219956484388342,61,1000
network5,async_lpa,14,0.8347170207043615,115,1000
network5,RC,15,0.8748037056273807,0,1000
network5,louvain,15,0.8693030992436006,823,1000
network5,infomap,15,0.867184715723061,781,1000
network5,greedy,15,0.8218300301274947,73,1000
network5,async_lpa,15,0.8347170207043615,115,1000
network5,RC,16,0.8748037056273807,0,1000
network5,louvain,16,0.8685118733288296,494,1000
network5,infomap,16,0.8676499359779607,426,1000
network5,greedy,16,0.8159780060786062,63,1000
network5,async_lpa,16,0.8347170207043615,115,1000
network5,RC,17,0.8748037056273807,0,1000
network5,louvain,17,0.8685118733288296,181,1000
network5,infomap,17,0.86637868409123,423,1000
network5,greedy,17,0.8240792155648385,35,1000
network5,async_lpa,17,0.8347170207043615,115,1000
network5,RC,18,0.8748037056273807,0,1000
network5,louvain,18,0.8404568576979189,161,1000
network5,infomap,18,0.86637868409123,424,1000
network5,greedy,18,0.8240792155648385,364,1000
network5,async_lpa,18,0.8347170207043615,115,1000
network5,RC,19,0.8748037056273807,0,1000
network5,louvain,19,0.8693918466275753,513,1000
network5,infomap,19,0.8678875790826643,424,1000
network5,greedy,19,0.8219275387589882,31,1000
network5,async_lpa,19,0.8347170207043615,115,1000
network6,RC,0,0.8709670014225653,0,10
network6,louvain,0,0.863783327162672,4,10
network6,infomap,0,0.8592672949877291,5,10
network6,greedy,0,0.7939866836020424,1,10
network6,async_lpa,0,0.8392981589323224,3,10
network6,RC,1,0.8691690953592806,0,10
network6,louvain,1,0.8626531872890786,3,10
network6,infomap,1,0.8610616984711684,7,10
network6,greedy,1,0.8013982132510907,1,10
network6,async_lpa,1,0.8392981589323224,3,10
network6,RC,2,0.8732452669039302,0,10
network6,louvain,2,0.8621226293808747,2,10
network6,infomap,2,0.8614015982403697,6,10
network6,greedy,2,0.8047132740384602,5,10
network6,async_lpa,2,0.8392981589323224,3,10
network6,RC,3,0.8746208371399531,0,10
network6,louvain,3,0.8439805633061792,4,10
network6,infomap,3,0.8612782354832101,3,10
network6,greedy,3,0.7902648584816386,1,10
network6,async_lpa,3,0.8392981589323224,3,10
network6,RC,4,0.8710112681944964,0,10
network6,louvain,4,0.8603978854867933,4,10
network6,infomap,4,0.8616083946830868,0,10
network6,greedy,4,0.8032471864187337,4,10
network6,async_lpa,4,0.8392981589323224,3,10
network6,RC,5,0.872107566529358,0,10
network6,louvain,5,0.8622671288943783,3,10
network6,infomap,5,0.8616083946830868,2,10
network6,greedy,5,0.802516208140943,4,10
network6,async_lpa,5,0.8392981589323224,3,10
network6,RC,6,0.8734831367653809,0,10
network6,louvain,6,0.8599104469244798,4,10
network6,infomap,6,0.8614692844049064,8,10
network6,greedy,6,0.8051545890750887,0,10
network6,async_lpa,6,0.8392981589323224,3,10
network6,RC,7,0.8732957989442702,0,10
network6,louvain,7,0.8603178591730197,4,10
network6,infomap,7,0.8614015982403697,7,10
network6,greedy,7,0.7939866836020424,4,10
network6,async_lpa,7,0.8392981589323224,3,10
network6,RC,8,0.8721047017971375,0,10
network6,louvain,8,0.8462286057937197,5,10
network6,infomap,8,0.8590138180000573,9,10
network6,greedy,8,0.8013982132510907,4,10
network6,async_lpa,8,0.8392981589323224,3,10
network6,RC,9,0.8721489685690688,0,10
network6,louvain,9,0.8603178591730197,4,10
network6,infomap,9,0.861312304232448,2,10
network6,greedy,9,0.7998719945173772,6,10
network6,async_lpa,9,0.8392981589323224,3,10
network6,RC,10,0.8723323341015523,0,10
network6,louvain,10,0.8617785987002443,3,10
network6,infomap,10,0.861312304232448,4,10
network6,greedy,10,0.8032657186963484,6,10
network6,async_lpa,10,0.8392981589323224,3,10
network6,RC,11,0.8707883084538418,0,10
network6,louvain,11,0.8626531872890786,3,10
network6,infomap,11,0.8388124911297056,8,10
network6,greedy,11,0.8047132740384602,7,10
network6,async_lpa,11,0.8392981589323224,3,10
network6,RC,12,0.8732452669039302,0,10
network6,louvain,12,0.8622671288943783,3,10
network6,infomap,12,0.8610616984711684,7,10
network6,greedy,12,0.8047132740384602,0,10
network6,async_lpa,12,0.8392981589323224,3,10
network6,RC,13,0.874436364051063,0,10
network6,louvain,13,0.8631462607059072,4,10
network6,infomap,13,0.8614692844049064,6,10
network6,greedy,13,0.8051545890750887,1,10
network6,async_lpa,13,0.8392981589323224,3,10
network6,RC,14,0.8732957989442702,0,10
network6,louvain,14,0.8608183014703741,9,10
network6,infomap,14,0.861345448434779,7,10
network6,greedy,14,0.8051545890750887,0,10
network6,async_lpa,14,0.8392981589323224,3,10
network6,RC,15,0.8709124970935984,0,10
network6,louvain,15,0.863783327162672,4,10
network6,infomap,15,0.8614692844049064,7,10
network6,greedy,15,0.8051545890750887,2,10
network6,async_lpa,15,0.8392981589323224,3,10
network6,RC,16,0.8721047017971375,0,10
network6,louvain,16,0.863783327162672,4,10
network6,infomap,16,0.8614692844049064,8,10
network6,greedy,16,0.7939866836020424,5,10
network6,async_lpa,16,0.8392981589323224,3,10
network6,RC,17,0.8746742339125135,0,10
network6,louvain,17,0.8617152171323346,2,10
network6,infomap,17,0.8612782354832101,4,10
network6,greedy,17,0.8043825940198547,5,10
network6,async_lpa,17,0.8392981589323224,3,10
network6,RC,18,0.8732452669039302,0,10
network6,louvain,18,0.8456613357395699,3,10
network6,infomap,18,0.8614015982403697,9,10
network6,greedy,18,0.7994197665568765,2,10
network6,async_lpa,18,0.8392981589323224,3,10
network6,RC,19,0.8721489685690688,0,10
network6,louvain,19,0.8632204573432285,5,10
network6,infomap,19,0.861312304232448,4,10
network6,greedy,19,0.7902648584816386,3,10
network6,async_lpa,19,0.8392981589323224,3,10
network6,RC,0,0.8682255772205707,0,100
network6,louvain,0,0.8601771121154677,69,100
network6,infomap,0,0.859884262872319,22,100
network6,greedy,0,0.8046574702497296,37,100
network6,async_lpa,0,0.8402148016908744,24,100
network6,RC,1,0.8682255772205707,0,100
network6,louvain,1,0.8608782764113553,39,100
network6,infomap,1,0.859884262872319,24,100
network6,greedy,1,0.8051545890750887,37,100
network6,async_lpa,1,0.8402148016908744,24,100
network6,RC,2,0.8682255772205707,0,100
network6,louvain,2,0.8609270200105179,20,100
network6,infomap,2,0.8590138180000573,19,100
network6,greedy,2,0.8051545890750887,23,100
network6,async_lpa,2,0.8402148016908744,24,100
network6,RC,3,0.8682255772205707,0,100
network6,louvain,3,0.8645449029656226,28,100
network6,infomap,3,0.861304808652119,20,100
network6,greedy,3,0.8025889821075329,25,100
network6,async_lpa,3,0.8402148016908744,24,100
network6,RC,4,0.8694125999348763,0,100
network6,louvain,4,0.8626531872890786,79,100
network6,infomap,4,0.8388124911297056,18,100
network6,greedy,4,0.8046574702497296,48,100
network6,async_lpa,4,0.8402148016908744,24,100
network6,RC,5,0.8682255772205707,0,100
network6,louvain,5,0.8439924754093994,27,100
network6,infomap,5,0.8344292078136257,19,100
network6,greedy,5,0.8051545890750887,59,100
network6,async_lpa,5,0.8402148016908744,24,100
network6,RC,6,0.8686325663336426,0,100
network6,louvain,6,0.8610003928031259,84,100
network6,infomap,6,0.8610616984711684,18,100
network6,greedy,6,0.7902648584816386,99,100
network6,async_lpa,6,0.8402148016908744,24,100
network6,RC,7,0.8682255772205707,0,100
network6,louvain,7,0.8597238938820466,69,100
network6,infomap,7,0.859884262872319,23,100
network6,greedy,7,0.7939866836020424,4,100
network6,async_lpa,7,0.8402148016908744,24,100
network6,RC,8,0.8682255772205707,0,100
network6,louvain,8,0.8441937813206023,29,100
network6,infomap,8,0.8590138180000573,16,100
network6,greedy,8,0.8032657186963484,36,100
network6,async_lpa,8,0.8402148016908744,24,100
network6,RC,9,0.8682255772205707,0,100
network6,louvain,9,0.8624422591951868,28,100
network6,infomap,9,0.8612810414111133,14,100
network6,greedy,9,0.8051545890750887,57,100
network6,async_lpa,9,0.8402148016908744,24,100
network6,RC,10,0.868274899560304,0,100
network6,louvain,10,0.862822956926952,41,100
network6,infomap,10,0.8590138180000573,15,100
network6,greedy,10,0.7990396729447263,59,100
network6,async_lpa,10,0.8402148016908744,24,100
network6,RC,11,0.8694125999348763,0,100
network6,louvain,11,0.843386598015206,69,100
network6,infomap,11,0.861304808652119,18,100
network6,greedy,11,0.802674623654716,30,100
network6,async_lpa,11,0.8402148016908744,24,100
network6,RC,12,0.8682255772205707,0,100
network6,louvain,12,0.8601771121154677,69,100
network6,infomap,12,0.8612782354832101,17,100
network6,greedy,12,0.7939866836020424,33,100
network6,async_lpa,12,0.8402148016908744,24,100
network6,RC,13,0.8694125999348763,0,100
network6,louvain,13,0.860621660492641,27,100
network6,infomap,13,0.8590138180000573,17,100
network6,greedy,13,0.7994197665568765,13,100
network6,async_lpa,13,0.8402148016908744,24,100
network6,RC,14,0.8682255772205707,0,100
network6,louvain,14,0.8625329980547671,23,100
network6,infomap,14,0.8612782354832101,14,100
network6,greedy,14,0.7998719945173772,61,100
network6,async_lpa,14,0.8402148016908744,24,100
network6,RC,15,0.8694125999348763,0,100
network6,louvain,15,0.8631819455937485,29,100
network6,infomap,15,0.861304808652119,20,100
network6,greedy,15,0.7902648584816386,73,100
network6,async_lpa,15,0.8402148016908744,24,100
network6,RC,16,0.8682255772205707,0,100
network6,louvain,16,0.8601771121154677,69,100
network6,infomap,16,0.8388124911297056,18,100
network6,greedy,16,0.8046574702497296,63,100
network6,async_lpa,16,0.8402148016908744,24,100
network6,RC,17,0.868274899560304,0,100
network6,louvain,17,0.8601771121154677,69,100
network6,infomap,17,0.8354643553730534,23,100
network6,greedy,17,0.8047059998795907,35,100
network6,async_lpa,17,0.8402148016908744,24,100
network6,RC,18,0.868274899560304,0,100
network6,louvain,18,0.8601771121154677,69,100
network6,infomap,18,0.8590138180000573,15,100
network6,greedy,18,0.8032135275051686,13,100
network6,async_lpa,18,0.8402148016908744,24,100
network6,RC,19,0.8694125999348763,0,100
network6,louvain,19,0.8437940102637462,69,100
network6,infomap,19,0.8590138180000573,17,100
network6,greedy,19,0.7939866836020424,31,100
network6,async_lpa,19,0.8402148016908744,24,100
network6,RC,0,0.8664728979761617,0,1000
network6,louvain,0,0.8625952778683144,513,1000
network6,infomap,0,0.8613926453759023,425,1000
network6,greedy,0,0.8046574702497296,37,1000
network6,async_lpa,0,0.8623494324011942,115,1000
network6,RC,1,0.8664728979761617,0,1000
network6,louvain,1,0.8631524814565793,513,1000
network6,infomap,1,0.8610616984711684,425,1000
network6,greedy,1,0.8051545890750887,37,1000
network6,async_lpa,1,0.8623494324011942,115,1000
network6,RC,2,0.8664728979761617,0,1000
network6,louvain,2,0.8602091406328759,962,1000
network6,infomap,2,0.8613926453759023,425,1000
network6,greedy,2,0.8051545890750887,23,1000
network6,async_lpa,2,0.8623494324011942,115,1000
network6,RC,3,0.8664728979761617,0,1000
network6,louvain,3,0.862242818615186,633,1000
network6,infomap,3,0.8610616984711684,426,1000
network6,greedy,3,0.8025889821075329,25,1000
network6,async_lpa,3,0.8623494324011942,115,1000
network6,RC,4,0.8664728979761617,0,1000
network6,louvain,4,0.8636635934547529,823,1000
network6,infomap,4,0.8616373580766014,425,1000
network6,greedy,4,0.8046574702497296,48,1000
network6,async_lpa,4,0.8623494324011942,115,1000
network6,RC,5,0.8664728979761617,0,1000
network6,louvain,5,0.8631524814565793,513,1000
network6,infomap,5,0.8610616984711684,426,1000
network6,greedy,5,0.8051545890750887,59,1000
network6,async_lpa,5,0.8623494324011942,115,1000
network6,RC,6,0.8664728979761617,0,1000
network6,louvain,6,0.8628231784377505,633,1000
network6,infomap,6,0.8610616984711684,401,1000
network6,greedy,6,0.7939866836020424,126,1000
network6,async_lpa,6,0.8623494324011942,115,1000
network6,RC,7,0.8664728979761617,0,1000
network6,louvain,7,0.8396774404863017,609,1000
network6,infomap,7,0.8610616984711684,424,1000
network6,greedy,7,0.8013982132510907,168,1000
network6,async_lpa,7,0.8623494324011942,115,1000
network6,RC,8,0.8664728979761617,0,1000
network6,louvain,8,0.862242818615186,946,1000
network6,infomap,8,0.8613926453759023,425,1000
network6,greedy,8,0.8032657186963484,36,1000
network6,async_lpa,8,0.8623494324011942,115,1000
network6,RC,9,0.8664728979761617,0,1000
network6,louvain,9,0.845130777831366,779,1000
network6,infomap,9,0.8613926453759023,425,1000
network6,greedy,9,0.8051545890750887,57,1000
network6,async_lpa,9,0.8623494324011942,115,1000
network6,RC,10,0.8664728979761617,0,1000
network6,louvain,10,0.8622455854052132,161,1000
network6,infomap,10,0.8619211080402122,426,1000
network6,greedy,10,0.7902648584816386,150,1000
network6,async_lpa,10,0.8623494324011942,115,1000
network6,RC,11,0.8664728979761617,0,1000
network6,louvain,11,0.8636593177666408,823,1000
network6,infomap,11,0.8608908482487582,425,1000
network6,greedy,11,0.802516208140943,147,1000
network6,async_lpa,11,0.8623494324011942,115,1000
network6,RC,12,0.8664728979761617,0,1000
network6,louvain,12,0.862868986835853,392,1000
network6,infomap,12,0.8616845550177246,406,1000
network6,greedy,12,0.7939866836020424,33,1000
network6,async_lpa,12,0.8623494324011942,115,1000
network6,RC,13,0.8664728979761617,0,1000
network6,louvain,13,0.8631524814565793,513,1000
network6,infomap,13,0.8613843831150038,426,1000
network6,greedy,13,0.7994197665568765,250,1000
network6,async_lpa,13,0.8623494324011942,115,1000
network6,RC,14,0.8664728979761617,0,1000
network6,louvain,14,0.8633228108836,609,1000
network6,infomap,14,0.8610616984711684,425,1000
network6,greedy,14,0.7998719945173772,61,1000
network6,async_lpa,14,0.8623494324011942,115,1000
network6,RC,15,0.8664728979761617,0,1000
network6,louvain,15,0.8635835671409795,823,1000
network6,infomap,15,0.8612782354832101,781,1000
network6,greedy,15,0.7902648584816386,73,1000
network6,async_lpa,15,0.8623494324011942,115,1000
network6,RC,16,0.8664728979761617,0,1000
network6,louvain,16,0.8625329980547671,494,1000
network6,infomap,16,0.861678916283155,426,1000
network6,greedy,16,0.8046574702497296,63,1000
network6,async_lpa,16,0.8623494324011942,115,1000
network6,RC,17,0.8664728979761617,0,1000
network6,louvain,17,0.8617220311834207,181,1000
network6,infomap,17,0.8614816443033666,423,1000
network6,greedy,17,0.8047059998795907,35,1000
network6,async_lpa,17,0.8623494324011942,115,1000
network6,RC,18,0.8664728979761617,0,1000
network6,louvain,18,0.8627259763297753,161,1000
network6,infomap,18,0.8619211080402122,424,1000
network6,greedy,18,0.8013982132510907,364,1000
network6,async_lpa,18,0.8623494324011942,115,1000
network6,RC,19,0.8664728979761617,0,1000
network6,louvain,19,0.8621351019829195,513,1000
network6,infomap,19,0.8610616984711684,424,1000
network6,greedy,19,0.7939866836020424,31,1000
network6,async_lpa,19,0.8623494324011942,115,1000
network7,RC,0,0.8646352315797693,0,10
network7,louvain,0,0.8604876589508778,4,10
network7,infomap,0,0.8643199049348431,5,10
network7,greedy,0,0.7849967389923626,1,10
network7,async_lpa,0,0.8435750401012889,3,10
network7,RC,1,0.8684978949347383,0,10
network7,louvain,1,0.8379880776207282,3,10
network7,infomap,1,0.8624643372494051,7,10
network7,greedy,1,0.7888975080393497,1,10
network7,async_lpa,1,0.8435750401012889,3,10
network7,RC,2,0.8655833854160246,0,10
network7,louvain,2,0.8633903307495367,2,10
network7,infomap,2,0.8624643372494051,6,10
network7,greedy,2,0.7852001871383911,5,10
network7,async_lpa,2,0.8435750401012889,3,10
network7,RC,3,0.8684669475174122,0,10
network7,louvain,3,0.8604876589508778,4,10
network7,infomap,3,0.864385857700286,3,10
network7,greedy,3,0.7885473449971641,1,10
network7,async_lpa,3,0.8435750401012889,3,10
network7,RC,4,0.8641372091311332,0,10
network7,louvain,4,0.8604876589508778,4,10
network7,infomap,4,0.8356094011523145,0,10
network7,greedy,4,0.7872009955762631,4,10
network7,async_lpa,4,0.8435750401012889,3,10
network7,RC,5,0.8708638439365359,0,10
network7,louvain,5,0.8651176966752925,3,10
network7,infomap,5,0.8624643372494051,2,10
network7,greedy,5,0.785348795829259,4,10
network7,async_lpa,5,0.8435750401012889,3,10
network7,RC,6,0.8670365900429419,0,10
network7,louvain,6,0.8604876589508778,4,10
network7,infomap,6,0.8643199049348431,8,10
network7,greedy,6,0.7804853926284037,0,10
network7,async_lpa,6,0.8435750401012889,3,10
network7,RC,7,0.866201946342,0,10
network7,louvain,7,0.86106395716038,4,10
network7,infomap,7,0.8585718991643886,7,10
network7,greedy,7,0.786539042172604,4,10
network7,async_lpa,7,0.8435750401012889,3,10
network7,RC,8,0.8663060842710772,0,10
network7,louvain,8,0.8584848965880483,5,10
network7,infomap,8,0.8622611668362063,9,10
network7,greedy,8,0.7852001871383911,4,10
network7,async_lpa,8,0.8435750401012889,3,10
network7,RC,9,0.8667777880400463,0,10
network7,louvain,9,0.8626302257852368,4,10
network7,infomap,9,0.8624643372494051,2,10
network7,greedy,9,0.7852001871383911,6,10
network7,async_lpa,9,0.8435750401012889,3,10
network7,RC,10,0.8662157472709069,0,10
network7,louvain,10,0.8648466926734907,3,10
network7,infomap,10,0.864481540945138,4,10
network7,greedy,10,0.7868756931621739,6,10
network7,async_lpa,10,0.8435750401012889,3,10
network7,RC,11,0.8641372091311332,0,10
network7,louvain,11,0.8651176966752925,3,10
network7,infomap,11,0.8622611668362063,8,10
network7,greedy,11,0.7855590044041125,7,10
network7,async_lpa,11,0.8435750401012889,3,10
network7,RC,12,0.8662157472709069,0,10
network7,louvain,12,0.8651176966752925,3,10
network7,infomap,12,0.864385857700286,7,10
network7,greedy,12,0.7804853926284037,0,10
