id,eigenvector_centrality,eigenvector_centrality_weighted,pagerank,degree_centrality,core_number,closeness_centrality,clustering_coefficient,vertex_betweenes
Gad1-F-600145,0.0003284848033220463,9.329526008496206e-08,5.3718669312215416e-05,0.012612431536103714,150,0.35517838339490637,0.00021922211996493662,7.4438966473070175e-06
Gad1-F-600387,2.581484080498841e-06,2.4792069768156404e-10,1.0336088848624146e-05,0.0009547258931711974,19,0.2799566721998706,0.00026607495025745057,7.791687272386542e-07
Gad1-F-100339,7.993271913368326e-05,1.1816047831292451e-07,8.794740136798523e-06,0.006029847746344405,91,0.33558167377704334,0.00021278607341268386,2.801894443328143e-06
Gad1-F-100479,0.00016991192128835896,4.4460818692925983e-07,2.670033584606946e-05,0.004321390884880157,79,0.34182411542425284,0.0008655525907646779,4.660406776084724e-06
fru-F-400321,0.00021226804437873804,1.8950770465170235e-07,1.887323123142223e-05,0.0040701472287824735,80,0.3531489006796444,0.00033049660040129737,6.095270772900458e-06
Cha-F-000224,0.00016975549769711811,7.790400873699825e-07,4.85017950362638e-05,0.01004974624390734,109,0.3620733571064697,0.000306493459363945,5.536162351406144e-05
Gad1-F-800470,5.739225045642092e-07,1.2377509514126829e-10,1.1575959095823713e-05,0.0003014923873172202,6,0.2605729698588525,0.00023705056291812391,2.504634627992527e-08
Gad1-F-400661,0.0002929571985507952,3.0610323286701514e-07,0.0001123913763324645,0.01004974624390734,138,0.36261433621223715,0.0002933130826077891,1.584801075171016e-05
VGlut-F-600225,3.695814734330636e-05,8.08290651761627e-08,7.733816590791953e-06,0.0023616903673182254,46,0.2877031168680969,0.00018318137646445068,5.257053666391994e-08
Gad1-F-900370,0.0001414754039978059,3.326231643037774e-07,1.4831657608811163e-05,0.00412039596000201,77,0.3355929916864808,0.00032562572976653124,6.028800062744342e-06
Gad1-F-400046,3.5347120667484074e-05,4.615105786920806e-08,2.4684679789845786e-05,0.0019094517863423948,38,0.30795060658578854,0.0006224497143098784,4.598786038174919e-07
Trh-F-600052,7.378395857766392e-05,3.845161385487528e-08,1.277649786964742e-05,0.0011557208180493442,22,0.3515767158378235,0.0010948001329631738,1.1196862358628111e-05
VGlut-F-300422,0.0002273164974186917,1.0251903034975933e-06,3.094070051708899e-05,0.008039796995125872,109,0.3619021640298236,0.0016461313312622211,5.484974137598567e-06
VGlut-F-400561,1.9329491746159516e-05,3.865994521946651e-09,8.504762258102028e-06,0.00045223858097583037,9,0.31982836204679865,0.00036675981685510995,7.939832592201296e-08
VGlut-F-000579,0.0001772111038401491,1.5347025684717047e-07,2.100393741247609e-05,0.0046731320034169134,80,0.3590229294077321,0.0005793105619518291,1.5178844436941007e-05
fru-F-400295,0.00030753110084392554,1.3761173377965245e-06,5.56433434285805e-05,0.008039796995125872,109,0.36673054951535033,0.0015199257163867987,9.902297943535675e-06
fru-F-800018,0.0015643694850061196,3.5351114310972977e-06,2.892620783642945e-05,0.018290538163911362,231,0.3542679127725857,0.0008562414205573908,1.1924059329188685e-05
Gad1-F-200671,0.00013965085693963823,4.065168950113871e-08,1.4029987214489573e-05,0.002411939098537762,45,0.3491036031294951,0.00018392117208244088,3.2694556023522e-06
fru-F-900010,0.0004700480658537541,3.771405384470813e-06,0.0001380823842028218,0.013064670117079544,109,0.3716617487767527,0.0012343887924089062,2.9642266142083285e-05
VGlut-F-100319,0.00030267866045161323,1.083472291815841e-06,3.783097614101552e-05,0.0074368122204914325,108,0.3642070202408404,0.0014681987194902775,5.377992542307389e-06
Gad1-F-400768,0.00019933944063645496,8.867307398093143e-08,1.835379683361929e-05,0.0040701472287824735,74,0.35448877805486284,0.000623427863393756,8.276737803085904e-06
Cha-F-600176,8.977235101056295e-05,1.0770903961916778e-07,1.0944361144581588e-05,0.002763680217074519,52,0.3358025107991361,0.00037042200104484734,3.0773915817554435e-06
Cha-F-100023,0.0002514599872007455,2.2588880327457668e-07,4.1904986616447995e-05,0.009145269081955681,135,0.3604013111429037,0.0004816427908645526,1.647302922662139e-05
Cha-F-400193,0.00015446873204319567,1.7115386115262837e-07,1.3898275508736547e-05,0.0038691523039043265,71,0.34428413258598023,0.00036822115345406034,6.499018784526265e-06
VGlut-F-000467,0.0003213537329378772,1.944394551526297e-06,4.322195386909912e-05,0.007235817295613286,109,0.36597521056309534,0.0016932113539174318,6.077478526217362e-06
Gad1-F-800625,1.3729333139337205e-06,3.067933852033835e-10,7.669690145484695e-06,0.0009044771619516607,18,0.27130821245501147,0.0007354174830983261,2.415003293706645e-09
VGlut-F-400565,0.00019628875733068254,1.7175709601380656e-07,1.4581347725698023e-05,0.0033164162604894225,63,0.3551847224701053,0.0002544235829895061,2.7068705599002612e-06
VGlut-F-300375,0.00026726675621807297,1.6305900866342256e-06,5.605020562256432e-05,0.0074368122204914325,106,0.36388736514902176,0.001427861336710841,2.792887254058159e-05
Gad1-F-400522,0.0005162733892709972,6.532526159568738e-07,4.1252138166813423e-05,0.011406461986834832,148,0.364894845890097,0.0001991440901906518,3.311478975886453e-05
VGlut-F-500569,0.0001391867305864807,1.2581476183827166e-07,1.2276069351608499e-05,0.003768654841465253,69,0.3430497138523064,0.00029132691940515163,5.5630641748578724e-06
VGlut-F-500390,0.00027757681633060085,1.460796479107651e-06,3.52501983716017e-05,0.006331340133661625,97,0.36788982345873,0.0010674313337523146,1.0197414453496381e-05
Cha-F-200287,0.00017143661827919424,3.394395716272129e-07,2.4384098345396983e-05,0.00502487312195367,89,0.34771897331958834,0.00034108705946893814,9.271577913156532e-06
VGlut-F-500212,2.6821358482141334e-05,3.9098653978725564e-08,1.1440442147709788e-05,0.0024621878297572987,45,0.32329385772536023,0.0005113045775136946,3.0065818147408837e-06
Cha-F-700020,0.0004321384330335306,4.4035202706796295e-07,4.5258688850097134e-05,0.005426862971709964,79,0.3624162296037296,0.0001851356597999039,5.817420390212869e-06
VGlut-F-400512,0.0002149379769442074,1.905723415754578e-07,3.0838774122227473e-05,0.0036681573790261794,66,0.3547921272195679,0.00039715401665979034,5.268560970794202e-06
Cha-F-500004,4.1804731347474194e-05,2.2621626466013628e-08,8.812026049236905e-06,0.0018089543239033215,35,0.3314347572653843,0.0003024436464932705,3.492240383041674e-06
VGlut-F-300365,5.627406589932317e-05,1.5898104417480165e-07,1.121122732790121e-05,0.001004974624390734,20,0.339549564920662,0.000713564176473788,4.20889022881915e-06
Gad1-F-700664,0.000302705582342028,4.782131213282737e-07,3.777017379036367e-05,0.00412039596000201,78,0.35389621936906496,0.0005875600480020533,4.949546489315581e-06
Gad1-F-400536,0.00016897709533623454,2.0071616662786937e-07,8.43885872657229e-06,0.002914426410733129,58,0.29561355297752556,0.00038637319243129645,1.6684067196005144e-07
Gad1-F-300342,0.0003876695998466077,1.9129499310625604e-07,7.331572178042917e-05,0.011959198030249736,150,0.3609831307817885,0.00024483209161004914,6.8509523035621195e-06
VGlut-F-800080,0.00014194588700172374,9.21376920070695e-08,2.580609596959321e-05,0.0038691523039043265,67,0.355559128834575,0.0004356842076397398,7.37211066103179e-06
Gad1-F-300667,8.66327854514874e-05,2.749023551826851e-08,1.1303028841174659e-05,0.0007537309682930506,15,0.3393237736363791,0.0014043503259600569,3.0629552803883236e-08
Cha-F-200342,0.00016663613218496033,8.549624355966762e-08,1.8261935407252558e-05,0.0023114416360986885,46,0.34420672120656554,0.00019851035292343708,6.333388366143959e-07
VGlut-F-900025,0.0003487943072744779,1.5962717661511138e-06,6.818546832294451e-05,0.009245766544394754,109,0.36774026645970764,0.0013350695120594933,4.365575589575575e-05
Cha-F-100074,0.0001475610078578286,1.8923237955799765e-07,8.437483695400809e-06,0.0026631827546354453,53,0.29551259206462344,0.0002367784809606845,1.4801648767852798e-07
fru-F-200168,0.00031442363131377836,3.1328559788128326e-06,0.00010316488056950836,0.008793527963418923,109,0.3659146487212018,0.0013844480817675458,2.1099082836154903e-05
Gad1-F-700600,0.00027244133832920287,2.8525114666606205e-07,2.9177340129758843e-05,0.012562182804884177,150,0.355375,0.00025324777258256266,2.042576155120944e-05
Gad1-F-100789,0.00047247474121631214,3.9644245329072423e-07,5.781481910520854e-05,0.011205467061956685,126,0.3615931100895761,0.0005963586937645277,1.7564196208119267e-05
Gad1-F-000832,0.00048769601644250467,6.34235701148853e-07,6.431194900888743e-05,0.008341289382443093,99,0.3616062505678205,0.0002774936897182329,2.846073700466271e-05
VGlut-F-500691,0.00011540544694113915,5.457511219586373e-08,1.3237117235861148e-05,0.0011557208180493442,23,0.33927171059361044,0.0003765397388957708,6.012411419603821e-07
Gad1-F-500619,0.00025397413280045896,4.2821805443247966e-07,1.008511078100872e-05,0.0018592030551228581,37,0.3360860607288817,0.0002899343759750035,1.5813398802733151e-06
Cha-F-500253,5.54318360651266e-05,8.863812955585087e-08,1.2697361175372718e-05,0.002612934023415909,50,0.32861624834874503,0.000396585695793949,2.313848363587947e-06
Gad1-F-500674,0.00014394912604072187,2.323077784217564e-08,1.8213866098131283e-05,0.010401487362444098,150,0.3456594990794456,0.00048782193071236296,4.786704299084094e-06
Trh-F-000074,5.363248374155292e-05,4.3495493649952456e-08,1.2386264682062837e-05,0.0018592030551228581,37,0.3181055290036924,0.0002961075205789912,1.5429568184549172e-06
Gad1-F-500113,0.00044929671553751326,1.8283789123641464e-07,8.62364505723885e-05,0.014622380784885182,150,0.364540592028136,0.00022669853016465448,1.598624101731745e-05
Gad1-F-500650,0.0005653351934727674,1.8732096513465901e-07,8.957663451266055e-05,0.01633083764634943,150,0.37932677645623664,0.0002425790293047028,1.953015372224657e-05
fru-F-100066,0.0003465855895883652,1.2449569399543672e-06,0.0001448015933200631,0.011707954374152053,109,0.3684960930267007,0.001370590167695128,1.9196555616298728e-05
Cha-F-700237,0.0003359802081492591,4.319724624558706e-07,8.74015085137701e-05,0.012863675192201397,145,0.3591071493016709,0.00030204449559984996,2.328482318736493e-05
Cha-F-600175,0.00019439538246945466,2.560796289771756e-07,2.5986080681213353e-05,0.008994522888297071,143,0.3535253051001013,0.00021708165251176065,1.2650337386685398e-05
Cha-F-400068,1.1945387315599457e-05,3.0558287556997635e-09,8.03603303989414e-06,0.00040198984975629365,8,0.305656668048964,0.0005026547840461551,5.2821953047225524e-08
Cha-F-100072,0.00025353279280677915,2.793991269209226e-07,2.531857104252958e-05,0.007135319833174212,119,0.3501231527093596,0.0002912027388037862,4.9560381243774644e-06
Gad1-F-700555,0.000466491633157338,3.661070110824858e-07,5.475659072320071e-05,0.015476609215617306,150,0.36845515811301194,0.0002161129988766939,4.827855371380857e-05
Cha-F-700061,0.00017059363239025626,6.58999289956474e-08,1.9975457504017825e-05,0.0031656700668308124,60,0.3626936395115728,0.00026610097213304097,4.676096373022273e-06
Cha-F-400127,0.0002570911777093223,4.784336737948607e-07,1.6737870256945472e-05,0.0037184061102457163,73,0.34468962172647916,0.00019802648770536523,5.543160179296915e-06
VGlut-F-500771,0.0003125680133701763,7.724288707268142e-07,2.931685035212642e-05,0.007587558414150043,109,0.3631967003686535,0.001414433014522851,5.1003027873797166e-06
Cha-F-100203,9.901354919644273e-06,2.4313133660131978e-09,1.599237736474758e-05,0.0005527360434149038,10,0.29929916380918004,0.0014437297669737275,5.0387052806579216e-05
VGlut-F-400421,0.00012614602603206425,7.692718296750395e-08,1.1368973258389357e-05,0.009346264006833827,150,0.3550326470903058,0.00035079291448447447,8.087178555923404e-06
VGlut-F-800279,5.358400935871783e-05,8.824101945167322e-08,1.0312579526473719e-05,0.002763680217074519,54,0.3171069823767488,0.0003009856772751372,1.15379361909622e-06
Cha-F-300312,0.00012116594166852827,2.305310683017429e-07,8.254731405176834e-06,0.009748253856590122,127,0.29215479021697643,0.0002483611582295807,2.6362949373145637e-06
VGlut-F-000059,3.341587773148184e-05,1.8210378057973758e-08,1.2899840541402163e-05,0.0028139289482940555,47,0.33326076763346507,0.0005796971890018916,7.089098943590891e-06
VGlut-F-900003,0.0003754986599268469,4.3823976853198777e-07,2.8622761015544467e-05,0.0069343249082960655,103,0.37583094122979305,0.00023077693258605257,3.063960083602355e-05
fru-F-700122,1.7613859032788282e-06,2.0553876415047486e-10,7.5725404622834566e-06,0.002210944173659615,44,0.24135881825017586,0.0001289135995199851,7.2857974954610795e-09
Cha-F-800079,0.00031126838387619403,2.6521549030249504e-07,2.6741067541147056e-05,0.008341289382443093,143,0.3594639018839297,0.0002785542588943624,6.583752025999868e-06
Cha-F-400258,0.00018041473908510643,3.572186105578734e-07,2.421378082567715e-05,0.00427114215366062,78,0.3471488129502678,0.0004028609239898733,8.97255440479409e-06
Cha-F-700103,0.00029313241711902404,1.8612276854909634e-07,4.746238978299895e-05,0.00884377669463846,133,0.35394657275993313,0.00017135758527754655,1.7296083689056107e-05
fru-F-400036,0.00013693410913457045,2.6318179905152657e-07,1.6260088486665146e-05,0.002512436560976835,49,0.33909250455792395,0.00023349010640031563,2.447528018745135e-06
VGlut-F-400458,0.00019990787411457183,2.4471976361973025e-07,6.493248217471542e-05,0.005477111702929501,72,0.3340663398912241,0.0006418438776216612,8.005025377154915e-06
Gad1-F-900375,0.00023953658533731512,5.364403048008951e-07,7.091522731897183e-05,0.006281091402442088,88,0.36129770160851093,0.00047706173293532986,3.575320020220966e-05
VGlut-F-200068,0.00026184415549691895,1.3631463935232926e-07,3.213691146637829e-05,0.005577609165368575,86,0.3659684804795969,0.00043608868457191446,4.225975761267442e-05
Gad1-F-900560,7.600361309249539e-05,3.427196915055244e-08,8.918831006470571e-06,0.001356715742927491,26,0.33579684468067156,0.0005108492291057837,1.2740785055619431e-06
5HT1A-F-400007,0.0002601633411071167,2.527058079040563e-07,2.6884209095501966e-05,0.0064318375961006985,95,0.35417334045203774,7.19457329423752e-05,2.6615814982716853e-05
Cha-F-100278,8.993393445873847e-06,1.6518043710538873e-09,5.833195570428611e-05,0.0016079593990251746,25,0.3032440916086367,0.0006782751087702467,1.1825588884721763e-05
Gad1-F-700158,0.00038364375066345574,1.0343378956015706e-06,1.4593585257405843e-05,0.004622883272197377,87,0.3641537053979872,0.00022165666612923902,7.610412561551821e-06
VGlut-F-700216,9.752751181929184e-05,6.681360167124218e-08,1.1837722622373122e-05,0.0030149238731722026,60,0.3396944610395152,0.00036948582135612305,1.9124465775017764e-06
VGlut-F-800100,0.0001305390714387762,1.1295866840235015e-07,1.1645614530953358e-05,0.004019898497562936,73,0.3416891300242089,0.00021841371864004722,3.649565635084623e-06
VGlut-F-500448,8.785854446039209e-05,2.637783234236177e-08,1.1044014761576894e-05,0.003617908647806643,64,0.3410625535561268,0.00034446491853278857,6.0458486150245145e-06
Gad1-F-100692,0.0002446465486972333,1.9288209151591242e-07,1.9892699552423003e-05,0.007838802070247727,138,0.3529422196999255,0.00024693739488218595,1.2684024081832893e-05
Gad1-F-500222,0.0001101820990643397,1.3019490802522254e-07,1.0793663206879297e-05,0.010803477212200392,150,0.34350565288685597,0.00038019157192560507,5.335076634572717e-06
Gad1-F-900469,1.3522523351005813e-05,5.567555897839038e-09,1.4487730532384747e-05,0.0011557208180493442,23,0.3015759963630853,0.0010720532125117453,1.3464847729413168e-06
VGlut-F-300179,0.00013600850542080627,8.594521406513502e-08,2.071972862460247e-05,0.002562685292196372,48,0.35739171036563466,0.0001591465523594377,7.759526676867391e-06
VGlut-F-300118,3.219530816364925e-05,1.0510686430538484e-08,1.0690749002963424e-05,0.0038189035726847896,71,0.316753676704654,0.0010223056602172253,4.544387384102168e-06
VGlut-F-600566,0.00017559822017153948,1.2466922052281792e-07,1.1000626865394194e-05,0.0028641776795135924,57,0.3463452836756004,0.00023483009512673142,1.6940822031620608e-06
VGlut-F-000402,4.5988921883905417e-05,2.988988132107067e-08,1.5894793783149363e-05,0.001708456861464248,31,0.3352086105543297,0.0009888126025076366,1.463629228901488e-06
VGlut-F-300318,0.00027571668018688773,4.777559920079414e-07,2.902383650011172e-05,0.004522385809758303,83,0.3499076923076923,0.00021873083422775853,4.146583632699491e-06
Gad1-F-500496,8.39354107382796e-06,1.3084941393495893e-09,1.1603577181460555e-05,0.0005527360434149038,11,0.2961193941017171,0.00014582043353096325,2.59326782293042e-08
VGlut-F-400647,0.00021251932058059385,5.960791873333205e-07,2.8209704972434118e-05,0.006632832520978845,102,0.3628391190198366,0.0013567891644793212,5.359821579067607e-06
Cha-F-000273,0.0001812198144741032,2.58479844727535e-07,1.7125611888280908e-05,0.0045726345409778405,84,0.33992074608000544,0.00040713934994154947,5.849007607893203e-06
Gad1-F-500561,2.4168284274885315e-05,1.490718530178273e-08,9.617434449361407e-06,0.0016079593990251746,31,0.3108317063647013,0.0007889552350077027,4.792953855596569e-07
VGlut-F-300600,0.000265017370220072,1.0928607362336526e-06,3.4899839440767344e-05,0.009346264006833827,109,0.3638474477109844,0.0012338570419074052,1.1733660860508133e-05
Gad1-F-800122,0.00011572001833049471,1.3397150618112768e-07,8.203289785004653e-06,0.002411939098537762,48,0.33233137952340397,0.00011446669205908269,1.2922059837664362e-06
Gad1-F-100484,0.00016611890908433874,1.4828401901276727e-07,1.7503194112744245e-05,0.003919401035123863,75,0.35032654426391113,0.0003510882277290953,8.003500198832059e-06
Gad1-F-100821,8.274912238375529e-05,3.037979587748116e-08,9.247976390200768e-06,0.002210944173659615,41,0.3344087647661777,0.0004745043358212679,6.630010336943902e-06
VGlut-F-600273,1.379498697145803e-06,7.349169483334535e-10,7.588238077125372e-06,0.0016079593990251746,31,0.26291731071565405,0.00023079032622988662,4.049014620264634e-08
Gad1-F-300300,9.966562318687031e-05,1.1582859999438742e-07,1.1006371407153404e-05,0.006833827445856992,113,0.326556397886515,0.0002576020781579962,4.475235763203228e-06
Gad1-F-200147,0.0004570028055338116,6.737652203270902e-07,6.911353595266829e-05,0.013466659966835838,131,0.3667778617372233,0.000517706770570827,3.536930570842267e-05
TH-F-200000,3.851200160607107e-07,2.6456733108286854e-10,7.812318827941935e-06,0.0008039796995125873,16,0.2614149852879361,0.0010767164774404129,8.714688254452984e-08
Cha-F-300355,0.00026183605786934657,6.884212818547234e-07,0.00015696268027154024,0.010150243706346415,94,0.3474882575823715,0.0006824889026521277,3.6595325784580503e-05
VGlut-F-300333,0.00026292370098477134,2.9440540506206603e-07,4.1581151777544736e-05,0.005879101552685795,86,0.35689179010795885,0.0004386469694930981,4.774767202174755e-06
Gad1-F-200565,2.517681632083381e-05,1.09254149722121e-06,4.8024580666786734e-05,0.0018089543239033215,30,0.29180779776829574,0.0026105147306864007,2.1493045837609495e-06
Trh-F-500203,0.0001821238866180202,1.431826608011796e-07,1.437559139940886e-05,0.0019094517863423948,37,0.34457622716647907,0.0003001882790943166,5.327226312388559e-06
Gad1-F-900021,0.0001859150372545373,1.340092026254567e-06,8.426750374974635e-06,0.002060197980001005,41,0.3115372573575454,0.0003847360522190454,1.2967068470831663e-07
VGlut-F-900012,2.554471089836906e-05,1.0018864348355225e-08,7.537769943119461e-05,0.02055173106879051,109,0.31572350990750875,0.0008616730727814356,0.0003154277526247165
Gad1-F-500194,0.00017548482120537898,2.530896639027852e-07,1.3572037237354156e-05,0.0030149238731722026,58,0.3413023718465417,0.0004652920850901244,2.3755340633060156e-06
Gad1-F-600029,0.0001701831368470083,4.4045176394374864e-07,9.089128662517373e-06,0.0022611929048791516,45,0.30229979341353747,0.0003042748598787739,3.315419967291559e-08
Cha-F-700301,6.393603812508067e-05,6.8142192714530585e-06,8.290022193476307e-06,0.0007537309682930506,15,0.30533308785172913,0.00035390876386485814,2.8139467831749966e-09
Cha-F-500315,0.00017217059243698028,1.1682853985392052e-07,2.3475701717322868e-05,0.003416913722928496,64,0.36314368088755883,0.0002014911554765221,2.2581320458168834e-06
Gad1-F-900049,4.6867398482413635e-05,3.91048227229438e-08,1.5191027361729142e-05,0.002210944173659615,44,0.30631531961396974,0.00029613020486825753,3.889466310894343e-08
VGlut-F-600518,0.0004710977826910594,5.698361009368723e-07,5.0851441008580353e-05,0.009999497512687805,109,0.3799278364292396,0.0004080248386865762,4.1034312532928276e-05
Gad1-F-000759,0.00017484923476071603,1.090203541604797e-07,1.3354105678007426e-05,0.0038189035726847896,72,0.3514028923066057,0.00032058357112615634,5.113355056678067e-06
fru-F-100055,0.0003399914916902137,4.1816928464576674e-07,2.8612121400104955e-05,0.008994522888297071,138,0.35445089587860223,0.0003918341826100845,1.0560261469546076e-05
VGlut-F-800156,1.6240707489561233e-05,4.694413809489629e-09,1.3739517101205058e-05,0.0036681573790261794,63,0.30630589032029676,0.00030743193581777233,8.838100082205424e-06
Gad1-F-100827,0.00010658810533692724,7.433219735772735e-08,1.0601788305414781e-05,0.003416913722928496,67,0.3395785342547564,0.00046403810724448223,3.081550989745993e-06
Gad1-F-200659,0.00023660112309439204,1.0252960708633767e-07,2.7013655187636502e-05,0.003567659916587106,66,0.3658810119135167,0.0003192064244506266,2.3209559966571764e-06
fru-F-200102,9.043139635312761e-05,9.650396746596114e-08,7.916918805684473e-06,0.01145671071805437,131,0.29261873253933246,0.0002215946229071153,3.180141774510665e-06
Cha-F-300083,0.00015312195786696366,9.617528468851311e-08,1.709175077462674e-05,0.0023114416360986885,45,0.34717909354174664,0.00018474701889000571,3.440808223199161e-06
Gad1-F-500498,0.00032753846995990123,1.7706158453771796e-07,6.928561128911275e-05,0.009899000050248732,136,0.3633160508251789,0.00021429545062410802,2.862461142362939e-05
VGlut-F-600539,0.00021755450806198415,1.1293097238715134e-06,4.3503284881906626e-05,0.01115521833073715,109,0.36132394059334033,0.0015852454376733159,1.1615689189789292e-05
Gad1-F-400204,9.090727198321902e-05,1.415151249201863e-07,8.502436030570605e-06,0.002562685292196372,51,0.2930496245030187,0.0003128169378464652,1.6478802944757102e-07
Trh-F-800001,5.308830936385062e-05,8.717033869836343e-08,9.25748920808182e-05,0.014170142203909351,109,0.33693959095218745,0.0008389345097953382,0.00026870956142967944
Gad1-F-100147,0.0004010756016975751,1.9189298098770608e-07,6.738790741795433e-05,0.014773126978543792,150,0.35852489731209913,0.00022106180750761038,1.1546323134766042e-05
VGlut-F-000496,0.00036032516657031065,4.774311906704068e-07,2.4750726738755063e-05,0.004924375659514597,88,0.3587575713873666,0.0002485451533663781,6.536813928352989e-06
Gad1-F-600014,0.00016617856358733685,7.64836613403123e-08,1.848993563033777e-05,0.009647756394151047,147,0.3463513113698463,0.00019379506873289955,7.0751832220646845e-06
Gad1-F-000450,0.0003810932892568909,2.485374444027339e-07,9.586807987838998e-05,0.012863675192201397,145,0.36954301524520455,0.0002646457997002012,1.4440482001694262e-05
Gad1-F-400430,0.0004281790887750843,6.425994195557642e-07,2.8068728293662983e-05,0.004974624390734134,86,0.36394060202626094,0.0003136132837747207,8.98529035851995e-06
VGlut-F-400737,2.5159039234293685e-06,3.4717860598931435e-10,2.4776047104745924e-05,0.0017587055926837848,31,0.28534763345425346,0.001930313642743185,6.010162964490164e-05
Gad1-F-100389,6.618009593531375e-05,8.148784550971329e-09,1.0484842286255633e-05,0.0014572132053665644,29,0.33634734991887505,0.00019415026826107698,3.8530081016342867e-07
Cha-F-300085,0.0003290122994074192,6.763836405395897e-07,2.9342315528878505e-05,0.004371639616099694,82,0.3503018781573991,0.00028921272364073594,4.371848684504643e-06
Gad1-F-600702,2.5118112892013597e-05,1.7788235185595932e-08,1.3193685068359104e-05,0.0013064670117079544,23,0.3167032687227474,0.0012858685544399854,1.2688163079987302e-06
VGlut-F-200401,0.00028970624445585024,9.490106838230335e-07,3.673780342157439e-05,0.006833827445856992,106,0.3635217828112156,0.0014249638480591858,6.7450164995170395e-06
VGlut-F-700236,0.00016058514975336857,7.482582787654919e-08,1.665671504757508e-05,0.0031656700668308124,58,0.3549693207762557,0.000846514888459918,3.818035075000282e-06
Gad1-F-400040,1.9209348039855198e-05,5.355176716618029e-09,8.104386180209399e-06,0.00502487312195367,85,0.28100025415831237,0.00010137472856332094,2.0182587718732815e-06
fru-F-800029,0.00023151108541293432,2.1689263086563915e-07,2.32386003253434e-05,0.008039796995125872,121,0.3502217372941011,0.00027548183667678086,9.280387175842957e-06
Cha-F-200361,1.9052558738483193e-06,1.2886870123804072e-10,1.1008460631073385e-05,0.002009949248781468,36,0.2747618390169819,0.00023412839010930858,2.830731857921461e-06
VGlut-F-600755,0.00012081851826558014,1.1157728303258282e-07,1.0452491722087343e-05,0.003617908647806643,66,0.34165393397311544,0.0002567252838580328,6.893600368786179e-06
VGlut-F-800297,5.2104170338898394e-08,4.635537077410957e-13,9.16340825798883e-06,0.0001507461936586101,3,0.24140273414282076,0.0028594453778622107,2.3862332627048234e-07
Gad1-F-900542,2.5913702149366605e-06,8.214211875292903e-10,8.539835099950072e-06,0.0007034822370735139,14,0.2830505340710293,0.0005615062711895907,1.2661788514779918e-07
TH-F-000054,2.1538512212608538e-06,7.254794090254006e-09,1.0135003422002726e-05,0.001055223355610271,21,0.2616555786373557,0.0016692517876136048,2.1914982510333807e-07
VGlut-F-000506,7.03890677054332e-05,5.938540698776117e-08,9.3539317624195e-06,0.0029646751419526657,57,0.33813035204567077,0.0003406140532484007,3.7607654655371104e-06
VGlut-F-400631,3.9708506428678935e-06,7.35742686948025e-10,3.029102658738435e-05,0.000502487312195367,9,0.2868571263837638,0.001045107607600462,5.02536171101538e-05
VGlut-F-500657,0.00037931224413191155,2.0244210754090889e-07,4.50845473515995e-05,0.007034822370735139,105,0.375299375789692,0.00023876337544665891,3.2700014739593344e-05
VGlut-F-600732,3.3750362904311264e-05,7.421895406462266e-09,9.567347265589995e-06,0.0005527360434149038,11,0.32871395064583264,0.0006632863028882721,4.040501400453857e-07
VGlut-F-400369,0.00035811135631766427,3.344033038805676e-07,3.532048237712204e-05,0.007738304607808653,104,0.37469169506523825,0.00033062357148184323,2.8212692462103337e-05
Gad1-F-000538,2.1861274800091997e-05,6.4739897097911704e-09,1.1560397520263718e-05,0.000854228430732124,17,0.32500449104241175,0.0007357377341053627,3.5506969643044327e-07
VGlut-F-400490,0.0002951002179544296,1.5566398806190857e-06,0.00010603957865515516,0.015024370634641475,109,0.3658137568471747,0.001549609286533504,3.569536526320675e-05
VGlut-F-100186,0.00011636025676534227,8.130092847986146e-08,2.165766795482975e-05,0.004472137078538767,77,0.3440995936716521,0.0003030760667915784,5.4144871289917954e-06
Cha-F-100282,0.00021380283721950103,9.244776123263801e-08,1.1249096143562726e-05,0.002713431485854982,53,0.3454854781869,0.00042788351414237114,6.567629371707057e-06
Cha-F-100056,0.000266868019414464,2.446221311171863e-07,7.522456836416266e-05,0.009296015275614291,136,0.3554829144561742,0.00033620702036929055,2.2261068186797028e-05
Gad1-F-100384,0.0005800915692037067,4.4233452410652304e-07,5.605111828165374e-05,0.010602482287322246,148,0.37198130841121496,0.0003373527439501021,6.950732673937327e-06
VGlut-F-200190,0.0005106985174476861,6.18337482186487e-07,6.80136652696102e-05,0.007788553339028189,99,0.3656322916092524,0.000360573415506758,4.049800894905434e-05
Cha-F-100020,0.0002806551850732552,3.0950342459185203e-07,2.6933210265053186e-05,0.0046731320034169134,88,0.3553178953382492,0.00041090156415385636,7.652941066721859e-06
Cha-F-300087,0.0003436764239035342,3.1224961411638676e-07,0.00010536707323836844,0.011356213255615295,99,0.3537703985494365,0.00018155720595762554,0.00011485610266196283
VGlut-F-400347,0.0003304456719024556,2.378950503208286e-07,2.610028071719664e-05,0.010351238631224561,147,0.3652631965347625,0.0002059651634835868,2.215436092066636e-05
VGlut-F-000124,0.00023352919224270405,1.0218685987531162e-06,3.306841413261356e-05,0.007788553339028189,106,0.36081296685764014,0.0012013253240486933,1.0371084319347809e-05
Gad1-F-100510,0.00014150768885226486,8.742026972099666e-08,3.647525926947457e-05,0.004472137078538767,80,0.3535692712219735,0.0005017583339232387,2.339142455185654e-06
